transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,transaction_amount,payment_method,card_number,cvv
T0046794,C02743,P0119,2026-06-04,1,2468.23,2468.23,Debit Card,3595821526112556,504
T0046795,C01517,P0078,2025-09-29,2,4315.28,8630.56,Cash,2397021467065432,591
T0046796,C02801,P0363,2024-08-27,5,3746.49,18732.45,UPI,4877805411609808285,481
T0046797,C09159,P0271,2025-10-24,1,4369.96,4369.96,Credit Card,3586865324523044,561
T0046798,C07582,P0943,2026-05-05,3,2490.96,7472.88,Cash,3574613564461044,961
T0046799,C02471,P0734,2025-04-16,5,733.51,3667.55,Credit Card,676113256793,2051
T0046800,C09962,P0787,2026-06-01,5,631.21,3156.05,UPI,4565119215716504,5920
T0046801,C02002,P0375,2025-01-28,3,2353.0,7059.0,Credit Card,30089226955596,995
T0046802,C04825,P0078,2025-06-18,3,4315.28,12945.84,Credit Card,213118274097024,273
T0046803,C07224,P0205,2024-12-26,1,4904.57,4904.57,Cash,4414931226999884,793
T0046804,C09380,P0189,2025-07-03,1,1394.99,1394.99,Debit Card,4318859379506841,583
T0046805,C05895,P0034,2024-11-12,1,1350.57,1350.57,Credit Card,30003081838136,934
T0046806,C09293,P0767,2026-03-23,1,581.14,581.14,Credit Card,4665065124238,233
T0046807,C04669,P0053,2026-03-03,3,603.75,1811.25,Credit Card,4023269029710757314,722
T0046808,C01828,P0722,2025-02-27,2,1689.64,3379.28,UPI,2520679185690268,841
T0046809,C00208,P0575,2025-02-20,1,2103.74,2103.74,Debit Card,4427446983491582,118
T0046810,C06917,P0070,2026-01-04,5,1428.46,7142.3,UPI,3596579780467913,550
T0046811,C06794,P0374,2025-01-03,4,1313.87,5255.48,UPI,6011823502410599,481
T0046812,C03990,P0040,2025-04-02,4,1954.6,7818.4,Cash,213124652797797,590
T0046813,C02116,P0065,2025-01-13,3,154.12,462.36,Debit Card,4329227872921825,331
T0046814,C06127,P0638,2025-06-15,1,970.94,970.94,Credit Card,2708458732934246,760
T0046815,C06299,P0360,2024-11-22,5,4772.99,23864.95,Debit Card,5112525491488672,4696
T0046816,C08581,P0254,2025-01-22,5,1146.9,5734.5,UPI,30180630193815,144
T0046817,C01541,P0618,2025-05-07,1,4015.68,4015.68,Credit Card,4269036375027,030
T0046818,C09587,P0985,2024-09-01,4,4606.71,18426.84,Cash,3593010552173680,556
T0046819,C09386,P0543,2024-10-16,1,3334.88,3334.88,Debit Card,4596882948290400940,391
T0046820,C04259,P0990,2025-08-16,5,3498.98,17494.9,UPI,2298451032068035,654
T0046821,C03468,P0096,2025-05-06,1,331.55,331.55,Cash,567497226009,599
T0046822,C01344,P0190,2024-12-05,2,448.86,897.72,Debit Card,3579446365211275,925
T0046823,C02274,P0385,2025-11-13,3,3738.6,11215.8,Credit Card,6557559756314737,471
T0046824,C09135,P0323,2025-04-18,4,2238.1,8952.4,Cash,630466486333,236
T0046825,C07389,P0275,2025-01-17,2,4119.47,8238.94,Cash,4081076636805529,3287
T0046826,C01012,P0496,2025-06-29,3,1932.03,5796.09,Debit Card,4570041152016,366
T0046827,C00754,P0663,2025-03-19,4,664.6,2658.4,Debit Card,4204427549667120,804
T0046828,C01526,P0328,2025-11-16,2,2776.65,5553.3,UPI,4784428334176,374
T0046829,C00476,P0678,2026-07-17,1,4450.53,4450.53,UPI,30133123220637,764
T0046830,C02550,P0483,2025-10-16,1,4422.54,4422.54,Debit Card,6011722891779244,728
T0046831,C09173,P0089,2025-11-23,3,4636.26,13908.78,Cash,4810679092880,740
T0046832,C06333,P0397,2025-10-22,4,1510.95,6043.8,Debit Card,4077283452864,561
T0046833,C02915,P0752,2024-10-19,5,3717.41,18587.05,Cash,4997370882851003,532
T0046834,C05795,P0266,2024-10-05,5,938.24,4691.2,Debit Card,6543858241480310,500
T0046835,C07446,P0037,2025-07-06,4,2492.9,9971.6,Credit Card,4330546176935224,624
T0046836,C09009,P0681,2025-12-19,1,2295.04,2295.04,Credit Card,4800520598896,309
T0046837,C08980,P0022,2025-04-12,1,1882.4,1882.4,Debit Card,2659819982190418,322
T0046838,C03720,P0616,2026-07-24,4,4869.93,19479.72,Cash,503848804467,402
T0046839,C01958,P0532,2025-08-01,4,562.33,2249.32,Debit Card,2672125325766465,848
T0046840,C07391,P0234,2025-11-16,5,2195.94,10979.7,UPI,30245238709617,582
T0046841,C00229,P0485,2024-08-30,1,453.83,453.83,Debit Card,180014466440586,881
T0046842,C08163,P0459,2025-10-13,3,501.56,1504.68,Credit Card,3596410366994007,416
T0046843,C06056,P0664,2025-05-25,2,865.05,1730.1,Debit Card,2283527180468502,834
T0046844,C09319,P0867,2025-11-11,1,4206.67,4206.67,Cash,2248640589328971,826
T0046845,C04297,P0769,2025-09-25,4,2494.87,9979.48,Cash,30287530986915,276
T0046846,C00385,P0888,2025-11-12,5,2684.45,13422.25,Debit Card,3586656036322480,577
T0046847,C03586,P0545,2025-09-05,2,2995.45,5990.9,UPI,3535209398344247,071
T0046848,C04988,P0322,2025-10-12,2,3132.04,6264.08,Credit Card,4474560010022210,108
T0046849,C05463,P0819,2025-08-16,2,67.19,134.38,Credit Card,379101435898621,6632
T0046850,C02937,P0490,2025-02-19,4,2658.32,10633.28,Credit Card,38355884383419,922
T0046851,C08589,P0744,2025-01-28,1,653.28,653.28,Cash,3564567267492296,925
T0046852,C02893,P0594,2024-08-09,1,4874.54,4874.54,Debit Card,213106421647478,581
T0046853,C09620,P0834,2025-03-02,3,2908.5,8725.5,Credit Card,4113035522439,999
T0046854,C06273,P0534,2026-06-24,4,1276.33,5105.32,Cash,376664943709427,305
T0046855,C02111,P0023,2024-10-31,5,1371.54,6857.7,Credit Card,2273008183736676,336
T0046856,C02016,P0744,2025-09-08,1,653.28,653.28,UPI,4607503098539018220,997
T0046857,C05757,P0288,2025-04-09,5,910.38,4551.9,Credit Card,4391218824252958,024
T0046858,C07032,P0742,2025-10-25,4,3539.69,14158.76,Cash,3546806141681838,087
T0046859,C04353,P0481,2025-02-12,3,1881.76,5645.28,Debit Card,4336604787261,265
T0046860,C00635,P0439,2024-12-17,5,2988.65,14943.25,Debit Card,4181460927560854748,063
T0046861,C03877,P0434,2025-01-05,5,123.56,617.8,Cash,4260660879541,081
T0046862,C06399,P0707,2025-07-26,1,2279.25,2279.25,UPI,4176445776978,600
T0046863,C02808,P0921,2026-06-26,1,3088.63,3088.63,Credit Card,30065837232336,517
T0046864,C02797,P0801,2025-07-15,1,2936.58,2936.58,Debit Card,2712674191621108,2157
T0046865,C05065,P0375,2025-09-08,2,2353.0,4706.0,Credit Card,4469006855144393,400
T0046866,C03542,P0279,2025-07-04,4,2812.46,11249.84,Credit Card,4572276820682554656,801
T0046867,C00717,P0241,2026-01-11,1,4265.98,4265.98,Credit Card,4313809087028443,794
T0046868,C05994,P0154,2025-05-21,4,1603.88,6415.52,UPI,6518794308683838,037
T0046869,C02801,P0268,2026-03-08,4,4872.76,19491.04,Credit Card,4868453428357457,2114
T0046870,C07088,P0199,2024-12-22,3,3750.2,11250.6,Cash,6583280985622380,314
T0046871,C03405,P0221,2026-04-25,3,3512.35,10537.05,Cash,676272508828,361
T0046872,C05739,P0322,2024-12-23,4,3132.04,12528.16,Credit Card,2644661548054474,625
T0046873,C08941,P0726,2025-06-21,5,2428.22,12141.1,UPI,4880556687986438,267
T0046874,C07154,P0949,2024-08-11,1,1558.06,1558.06,UPI,4472373332324062,043
T0046875,C08326,P0719,2024-12-22,4,2561.21,10244.84,UPI,3573452932455425,348
T0046876,C04069,P0008,2025-10-03,2,1141.18,2282.36,Credit Card,3576614974075331,688
T0046877,C03177,P0916,2025-04-17,5,3790.27,18951.35,Cash,3532391368671354,000
T0046878,C00278,P0141,2025-06-09,4,1674.9,6699.6,Credit Card,676121428970,787
T0046879,C04036,P0465,2025-09-22,3,4583.43,13750.29,UPI,3560562665714643,0779
T0046880,C05830,P0884,2025-09-07,4,3550.49,14201.96,Debit Card,180061748829524,230
T0046881,C06993,P0687,2025-04-09,4,2830.17,11320.68,UPI,3590358090727951,174
T0046882,C06088,P0121,2024-11-06,5,67.55,337.75,Debit Card,342013576362578,883
T0046883,C06973,P0768,2024-09-26,5,2299.03,11495.15,Credit Card,341983970501289,664
T0046884,C02957,P0065,2025-12-23,1,154.12,154.12,Credit Card,4531257560807147,125
T0046885,C07312,P0234,2026-06-12,1,2195.94,2195.94,Cash,2514881287916744,254
T0046886,C07778,P0337,2026-01-12,3,395.56,1186.68,Debit Card,6597967132788858,252
T0046887,C03644,P0033,2025-03-31,5,1270.81,6354.05,Debit Card,4889613770351622070,840
T0046888,C07816,P0138,2026-05-07,2,1037.89,2075.78,UPI,4916452831889,523
T0046889,C02325,P0280,2026-07-14,2,3000.83,6001.66,Debit Card,4408595563686,314
T0046890,C07282,P0942,2024-11-16,3,737.26,2211.78,UPI,4703917627913024730,096
T0046891,C01446,P0136,2025-08-13,5,838.03,4190.15,UPI,588250048513,854
T0046892,C06814,P0110,2026-06-15,5,4402.39,22011.95,Cash,4709357324076546,809
T0046893,C04985,P0066,2025-01-06,2,2962.78,5925.56,Cash,4468835450863028,033
T0046894,C09600,P0984,2025-05-21,2,2439.72,4879.44,UPI,30154837802742,900
T0046895,C04784,P0137,2025-01-05,4,4367.23,17468.92,UPI,30250138033704,271
T0046896,C00676,P0624,2025-11-17,4,259.66,1038.64,Debit Card,4498624229759509,549
T0046897,C07490,P0175,2026-04-02,1,3453.73,3453.73,Cash,6011528076004682,644
T0046898,C08611,P0404,2025-12-18,5,3380.5,16902.5,Cash,2523823396471467,091
T0046899,C07563,P0249,2024-09-30,4,2607.3,10429.2,Credit Card,6011334372799368,139
T0046900,C07219,P0865,2025-02-18,5,1344.73,6723.65,UPI,4794807671915346,095
T0046901,C01962,P0678,2025-12-14,1,4450.53,4450.53,Cash,6519459879360500,919
T0046902,C08229,P0756,2026-01-03,3,3421.9,10265.7,Cash,4956683160009112512,104
T0046903,C08927,P0007,2025-05-27,5,3594.3,17971.5,Credit Card,3587403294281440,212
T0046904,C00586,P0256,2026-04-16,3,2789.69,8369.07,Credit Card,30111202111158,776
T0046905,C00243,P0292,2025-08-11,3,4305.05,12915.15,UPI,375309537946057,903
T0046906,C05568,P0233,2026-02-02,1,4255.4,4255.4,UPI,4454743566979047898,101
T0046907,C00384,P0719,2025-09-20,1,2561.21,2561.21,Cash,180090257223811,413
T0046908,C02913,P0106,2025-04-30,5,4648.64,23243.2,Credit Card,373081418855291,933
T0046909,C06083,P0406,2024-09-20,2,3390.44,6780.88,Credit Card,36137632432611,2323
T0046910,C05951,P0839,2026-06-26,3,3409.81,10229.43,Cash,3538151715036154,9297
T0046911,C04361,P0511,2025-03-06,2,4534.32,9068.64,Debit Card,4505116888156500525,421
T0046912,C01823,P0958,2025-09-14,2,1437.49,2874.98,Credit Card,676224773389,169
T0046913,C03809,P0256,2025-02-09,1,2789.69,2789.69,Cash,36325911556289,256
T0046914,C01052,P0109,2026-01-15,4,1362.74,5450.96,Credit Card,4010527361645825,1754
T0046915,C04550,P0584,2025-11-13,5,4704.12,23520.6,Credit Card,3572698552683446,857
T0046916,C05714,P0682,2025-10-09,5,2226.05,11130.25,Credit Card,6011217465105116,918
T0046917,C08032,P0386,2025-12-21,1,4004.36,4004.36,UPI,213172553279514,462
T0046918,C07225,P0463,2024-09-05,1,3366.57,3366.57,Cash,4361190201676412,974
T0046919,C04060,P0125,2025-01-11,3,4524.45,13573.35,UPI,561427542403,224
T0046920,C08308,P0295,2025-01-25,2,4029.33,8058.66,UPI,6562315015372880,924
T0046921,C03526,P0204,2026-07-11,5,866.97,4334.85,Cash,349180392382032,567
T0046922,C07933,P0626,2025-08-16,4,4901.14,19604.56,Cash,3558383536988249,129
T0046923,C01191,P0964,2025-04-23,2,3479.53,6959.06,Debit Card,4567367525041687,443
T0046924,C04439,P0784,2025-03-02,4,1219.7,4878.8,Credit Card,560409929968,8318
T0046925,C09255,P0048,2025-01-10,4,4359.07,17436.28,Debit Card,4835607283808496,2353
T0046926,C05227,P0038,2024-10-17,4,592.76,2371.04,Debit Card,4829875471224416,638
T0046927,C07967,P0947,2024-09-04,1,3143.92,3143.92,Credit Card,3571400254716876,602
T0046928,C00606,P0720,2026-05-08,5,2474.74,12373.7,UPI,3586999725711005,603
T0046929,C08714,P0343,2024-10-01,4,1758.36,7033.44,UPI,2224300458467107,9750
T0046930,C06950,P0083,2025-12-17,3,300.41,901.23,Debit Card,6526359286771383,344
T0046931,C05287,P0420,2026-07-22,5,2251.24,11256.2,Cash,4730971545619,833
T0046932,C03827,P0203,2025-08-12,2,3411.75,6823.5,UPI,4197310981048,811
T0046933,C07782,P0758,2025-09-15,5,3281.82,16409.1,Credit Card,36236128402482,325
T0046934,C04582,P0531,2025-01-10,2,2531.77,5063.54,UPI,4815961324722883,232
T0046935,C04749,P0819,2025-01-22,3,67.19,201.57,Credit Card,4365512806216920,510
T0046936,C04828,P0031,2025-12-27,1,3294.42,3294.42,UPI,4579817344618293,484
T0046937,C08400,P0142,2025-08-25,1,1431.67,1431.67,Cash,4528884000156820,188
T0046938,C04735,P0008,2026-05-28,3,1141.18,3423.54,Debit Card,6555421804046138,281
T0046939,C02883,P0054,2026-01-25,2,4043.54,8087.08,Debit Card,3517396472242603,805
T0046940,C00163,P0877,2024-10-24,3,882.76,2648.28,Cash,4330858849540020,026
T0046941,C00563,P0771,2025-02-25,3,4053.63,12160.89,Cash,639067702659,838
T0046942,C06685,P0361,2025-11-11,3,2728.03,8184.09,UPI,371898979093547,429
T0046943,C09286,P0362,2024-11-11,1,1212.11,1212.11,Cash,4409551080409189,482
T0046944,C03741,P0152,2026-05-04,1,3611.18,3611.18,UPI,3552469608293307,789
T0046945,C07580,P0604,2024-08-31,4,3906.76,15627.04,Cash,2248670577199035,183
T0046946,C01850,P0361,2025-07-18,5,2728.03,13640.15,UPI,30581139599008,088
T0046947,C08950,P0322,2026-04-15,3,3132.04,9396.12,Debit Card,180048902045856,048
T0046948,C05682,P0264,2025-08-29,2,1450.84,2901.68,Credit Card,4904217460127086,623
T0046949,C05281,P0345,2026-03-08,4,4354.53,17418.12,UPI,568186399644,009
T0046950,C05880,P0301,2025-02-16,5,665.55,3327.75,UPI,30145145239395,199
T0046951,C04310,P0267,2024-11-06,5,2693.97,13469.85,Credit Card,502026217674,453
T0046952,C06446,P0261,2025-06-23,4,3727.26,14909.04,UPI,4944124772201900,116
T0046953,C01633,P0235,2024-12-14,3,4463.3,13389.9,UPI,2720050821078078,306
T0046954,C07914,P0472,2026-01-18,5,2826.78,14133.9,Debit Card,3546573342490639,242
T0046955,C07277,P0142,2026-05-15,2,1431.67,2863.34,Cash,4379858684463827,481
T0046956,C02180,P0058,2025-01-19,4,672.51,2690.04,UPI,4423094946786583,023
T0046957,C00199,P0650,2024-11-10,1,4926.41,4926.41,Cash,3506744646078630,978
T0046958,C07228,P0313,2026-02-26,3,1639.24,4917.72,Debit Card,4871782032739098710,958
T0046959,C02903,P0231,2026-01-27,3,2687.09,8061.27,Cash,4461878113140654,645
T0046960,C05488,P0773,2026-04-29,5,971.69,4858.45,Debit Card,3523267099439710,2530
T0046961,C03153,P0879,2026-02-02,2,961.04,1922.08,Debit Card,213128915577722,161
T0046962,C01633,P0580,2025-11-11,3,4591.11,13773.33,UPI,3543141261215933,890
T0046963,C03656,P0901,2025-12-06,4,2056.13,8224.52,Credit Card,3588605277889622,771
T0046964,C03644,P0877,2025-01-31,1,882.76,882.76,UPI,4637390313018,109
T0046965,C05864,P0582,2026-06-13,1,3095.97,3095.97,Credit Card,4090556662613730,601
T0046966,C06915,P0496,2025-08-30,3,1932.03,5796.09,Credit Card,3569744995649928,394
T0046967,C08437,P0854,2026-01-21,4,245.76,983.04,Cash,4536104698054,598
T0046968,C09809,P0141,2024-12-29,5,1674.9,8374.5,Debit Card,4454620947334643,328
T0046969,C03135,P0779,2025-08-08,3,4682.34,14047.02,UPI,3575427115119335,046
T0046970,C08761,P0244,2025-02-08,4,1926.0,7704.0,Debit Card,4340338667341700602,9679
T0046971,C05569,P0164,2025-05-24,4,2238.69,8954.76,Cash,344775781178068,526
T0046972,C08250,P0966,2025-05-15,4,1300.77,5203.08,Debit Card,3551323902149338,665
T0046973,C08848,P0852,2025-09-27,4,4155.56,16622.24,Credit Card,30460378596902,021
T0046974,C07084,P0501,2025-07-22,5,2051.89,10259.45,Debit Card,180009341504986,072
T0046975,C01697,P0735,2024-09-07,5,1659.0,8295.0,Credit Card,2720462152000664,526
T0046976,C09692,P0966,2025-02-02,4,1300.77,5203.08,Debit Card,4004508428579197,470
T0046977,C08976,P0966,2025-05-06,2,1300.77,2601.54,Credit Card,30085577493328,644
T0046978,C03116,P0276,2026-04-24,5,416.71,2083.55,Credit Card,4354643280321,731
T0046979,C08830,P0630,2025-03-26,4,3917.49,15669.96,Credit Card,4636176214166359,520
T0046980,C02151,P0312,2024-08-27,1,2376.55,2376.55,UPI,213127190053557,852
T0046981,C05269,P0826,2024-09-07,5,1070.1,5350.5,UPI,3598352642133455,875
T0046982,C06469,P0585,2026-05-23,4,2145.11,8580.44,Credit Card,4286397748871990,060
T0046983,C06653,P0796,2025-03-25,4,4590.36,18361.44,Debit Card,4842182032668046968,789
T0046984,C04610,P0925,2025-04-17,2,2187.65,4375.3,Cash,30174603700995,4118
T0046985,C08044,P0543,2026-06-30,5,3334.88,16674.4,Cash,3525098417988403,449
T0046986,C00163,P0243,2025-01-29,2,2350.31,4700.62,UPI,349263765082874,288
T0046987,C04700,P0829,2025-03-08,5,3715.68,18578.4,UPI,569282643539,496
T0046988,C01987,P0040,2025-10-04,2,1954.6,3909.2,Credit Card,3550490632898582,200
T0046989,C05827,P0035,2026-05-21,4,4494.22,17976.88,Cash,6516312880543635,647
T0046990,C05118,P0033,2025-04-24,1,1270.81,1270.81,Cash,501871739931,389
T0046991,C04096,P0844,2026-03-29,5,2712.74,13563.7,Credit Card,4709212791067,694
T0046992,C08448,P0672,2026-07-05,5,4514.9,22574.5,UPI,3574062270201023,436
T0046993,C05990,P0562,2026-05-03,2,3932.63,7865.26,UPI,3553462144021067,410
T0046994,C01515,P0128,2025-12-07,5,1575.88,7879.4,UPI,4784976767216885,784
T0046995,C07822,P0706,2026-02-03,5,1478.58,7392.9,Credit Card,213137486537304,012
T0046996,C00362,P0220,2026-03-13,2,616.23,1232.46,Cash,38568054622214,512
T0046997,C07902,P0942,2026-04-25,3,737.26,2211.78,Credit Card,5325110596904411,360
T0046998,C05039,P0846,2025-06-06,1,2341.97,2341.97,Cash,341801696279800,589
T0046999,C08980,P0862,2024-08-25,5,4579.88,22899.4,Debit Card,639009841722,399
T0047000,C02577,P0622,2026-04-28,1,2257.28,2257.28,UPI,583216201108,477
T0047001,C09392,P0675,2024-10-14,2,4745.31,9490.62,Cash,3545281749009041,0492
T0047002,C08676,P0282,2025-08-31,3,4547.1,13641.3,Credit Card,4365657563735149,449
T0047003,C09476,P0467,2024-08-19,3,2910.7,8732.1,UPI,6011580854116519,508
T0047004,C04517,P0099,2025-05-17,3,643.44,1930.32,Debit Card,377774859117819,651
T0047005,C00072,P0952,2025-05-10,1,2181.55,2181.55,Debit Card,3555987374423706,458
T0047006,C00548,P0710,2025-08-27,5,1999.82,9999.1,Debit Card,4826206351441,495
T0047007,C07977,P0242,2026-06-14,2,4414.07,8828.14,Debit Card,6503471843266588,448
T0047008,C00692,P0694,2025-08-26,1,838.74,838.74,Cash,563676232710,563
T0047009,C08237,P0913,2024-12-18,2,1531.42,3062.84,Cash,4840929462336955,044
T0047010,C03522,P0922,2026-05-26,2,4846.16,9692.32,UPI,4554185201806677,052
T0047011,C03223,P0369,2025-04-28,1,3424.91,3424.91,Debit Card,30070759447540,939
T0047012,C09843,P0195,2025-08-21,4,4528.95,18115.8,UPI,4989424717985591,257
T0047013,C00319,P0951,2025-01-02,4,4317.88,17271.52,Credit Card,4842413485351663427,069
T0047014,C01590,P0416,2025-02-18,4,2957.33,11829.32,Credit Card,5285349336895772,768
T0047015,C09946,P0935,2025-05-29,3,2069.82,6209.46,Debit Card,345866925124453,912
T0047016,C01593,P0287,2025-11-13,3,3319.12,9957.36,Debit Card,4566543920227318,684
T0047017,C00073,P0332,2025-01-09,2,3541.79,7083.58,Debit Card,3540483479676693,487
T0047018,C04138,P0137,2025-01-17,3,4367.23,13101.69,UPI,6596395028001718,917
T0047019,C04453,P0423,2026-03-25,3,2020.79,6062.37,Cash,630485411890,0208
T0047020,C01748,P0426,2025-07-22,1,300.36,300.36,Debit Card,213193873080531,549
T0047021,C05388,P0569,2026-05-04,4,4674.75,18699.0,Cash,4454215866617829,896
T0047022,C08037,P0257,2025-01-31,4,4983.33,19933.32,Cash,4022398366587933,859
T0047023,C04245,P0780,2024-09-12,5,1948.69,9743.45,Credit Card,180092620671346,594
T0047024,C08286,P0666,2026-08-05,5,4237.37,21186.85,Debit Card,4801069565512496,643
T0047025,C07378,P0361,2024-11-10,3,2728.03,8184.09,Debit Card,3513285323112921,584
T0047026,C06593,P0530,2025-11-28,3,981.79,2945.37,Debit Card,180004261828986,011
T0047027,C00909,P0267,2025-08-07,3,2693.97,8081.91,Debit Card,3595001110557264,902
T0047028,C08977,P0949,2026-04-04,4,1558.06,6232.24,Credit Card,213186361651490,440
T0047029,C04967,P0320,2025-09-29,3,4353.37,13060.11,Cash,2704379747999400,513
T0047030,C09534,P0614,2025-08-09,1,4006.74,4006.74,Debit Card,2250098335467244,420
T0047031,C09036,P0078,2024-11-20,2,4315.28,8630.56,Credit Card,6011253822465406,288
T0047032,C00672,P0730,2026-07-11,5,143.74,718.7,Credit Card,6595754578693798,724
T0047033,C08194,P0149,2025-01-06,4,1956.72,7826.88,UPI,6011613758643740,308
T0047034,C07727,P0602,2025-11-09,4,269.46,1077.84,Credit Card,30369904218420,610
T0047035,C01367,P0212,2025-07-25,3,3772.45,11317.35,Debit Card,4191138333109493,020
T0047036,C09176,P0196,2025-05-05,3,146.68,440.04,Debit Card,30391402735564,023
T0047037,C09166,P0890,2024-10-12,5,4888.52,24442.6,UPI,4956145686553644,398
T0047038,C00912,P0083,2025-01-18,5,300.41,1502.05,UPI,3577804594926273,093
T0047039,C09611,P0950,2026-06-29,3,4215.99,12647.97,Debit Card,30505277577211,950
T0047040,C07443,P0829,2025-06-17,1,3715.68,3715.68,Cash,373106890425220,292
T0047041,C07988,P0773,2025-01-07,1,971.69,971.69,UPI,3523508581132408,449
T0047042,C00511,P0397,2025-02-17,4,1510.95,6043.8,Debit Card,630480176431,505
T0047043,C07711,P0498,2026-05-27,4,2015.5,8062.0,Debit Card,180047193542696,680
T0047044,C09894,P0145,2026-05-10,4,933.91,3735.64,UPI,501839819395,774
T0047045,C04812,P0159,2024-09-14,4,3753.27,15013.08,UPI,4851788185853654,986
T0047046,C06990,P0923,2026-03-06,5,3188.91,15944.55,Cash,639095698499,707
T0047047,C08915,P0936,2025-08-28,4,1801.88,7207.52,UPI,580290225318,255
T0047048,C06153,P0493,2025-10-21,1,3848.38,3848.38,Debit Card,30128823415727,761
T0047049,C08037,P0757,2025-07-21,3,4824.37,14473.11,Credit Card,571495714644,968
T0047050,C01493,P0107,2025-08-09,5,2318.51,11592.55,Debit Card,3581747054512543,620
T0047051,C03110,P0638,2025-06-22,4,970.94,3883.76,Debit Card,213106862973656,505
T0047052,C04229,P0586,2025-07-25,5,1540.7,7703.5,Debit Card,3509139878035704,2163
T0047053,C08146,P0453,2026-01-22,1,4334.19,4334.19,Cash,676228291040,627
T0047054,C06384,P0754,2024-09-11,2,3207.83,6415.66,UPI,3592862591938114,206
T0047055,C08596,P0242,2025-03-12,2,4414.07,8828.14,Credit Card,346963336846631,123
